ch00,ch01,ch02,ch03,ch04,ch05,ch06,ch07,ch08,ch09,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23
0.0765107,1.95526,-0.0118432,1.48312,0.860106,-2.9769,-0.783474,0.66545,-2.50834,0.351831,-0.301766,-1.11595,1.15843,-0.241159,0.206674,0.126495,0.667612,-2.11255,-2.10376,1.81615,-0.12972,2.10696,0.718438,0.0125556
-0.0699476,3.76019,-0.699702,1.69816,0.465328,-3.32129,-0.593846,0.758384,-2.11204,0.191156,0.106787,-0.575225,2.01831,0.718863,-0.787509,-0.293692,1.57325,-2.08207,-2.47417,-0.455599,0.326795,1.48808,2.17814,0.905495
-1.06837,1.23019,-0.4428,-1.82766,3.25521,1.76182,1.93967,0.021055,6.69498,-0.813723,0.22277,0.952977,-2.07872,-1.22432,-3.86615,0.458834,-1.37219,2.44865,0.475153,0.579157,-4.64743,-3.23231,3.95651,1.95541
0.43293,2.24222,-0.621207,1.03535,1.35029,-1.84412,1.71926,-0.116541,1.88224,-1.813,1.65763,0.179959,-0.115376,0.108705,-3.06241,1.32771,1.51115,0.442904,0.684378,-3.8019,-1.52733,-3.60609,3.71679,1.15922
0.464047,0.0219563,0.467421,0.644657,1.13837,-1.6884,0.338439,0.0374339,-0.279766,-0.688399,0.222021,-0.852457,-0.292863,-0.672416,-0.494129,1.01512,0.157533,-0.394375,-0.0006369,0.697118,-1.08181,-0.468662,0.637184,-0.191778
-1.09767,3.57197,-0.728222,0.505559,-0.701369,-0.93528,-1.8502,1.1345,-2.35744,2.04798,-1.19134,0.114008,2.4364,1.17047,0.834087,-2.21323,0.747652,-2.04819,-3.48281,1.61436,1.35729,4.06434,0.489364,0.87882
-0.482826,5.14106,-1.48758,1.6532,-1.21264,-2.12419,-1.04361,0.903223,-2.22148,0.751955,0.141359,0.754697,3.1343,2.2775,-0.682721,-1.7658,2.44758,-1.85049,-2.61528,-2.91293,2.00128,1.66296,2.40954,1.44136
-0.89389,-0.175851,-0.401216,-1.45603,-0.425777,2.94123,0.285511,-0.157205,2.79603,0.445738,-0.305858,1.29934,-0.626063,0.413722,-0.483653,-0.94461,-0.760133,1.53997,0.633633,-0.670963,-0.303882,-0.77992,0.241846,0.70364
-1.05396,11.9188,-2.24726,4.17086,1.31007,-8.15787,-1.91292,2.62052,-4.89853,1.27529,-0.10598,-0.905318,5.94374,2.34846,-2.50413,-2.17509,4.32067,-5.5538,-7.60882,-0.760429,0.56336,4.91363,6.91493,3.11466
-1.46257,2.05267,-0.786829,-1.87625,1.46612,2.60658,0.691917,0.290757,5.17748,0.490884,-0.367084,1.52714,-0.749381,-0.0501789,-2.51426,-1.15566,-1.06847,1.74551,-0.544841,0.153391,-2.60222,-1.21062,3.02506,2.09048
0.0892054,-1.80924,0.784669,-0.436776,0.407044,0.33699,-0.220385,-0.0105932,-0.262323,0.16963,-0.493295,-0.610028,-0.790651,-0.914029,0.862266,0.340565,-1.01239,0.0792086,0.255676,2.28396,-0.404306,0.59656,-1.33148,-0.82274
-0.660612,1.97593,-0.519009,0.0289527,0.110304,-0.249902,-0.529219,0.419085,-0.0820112,0.746229,-0.443855,0.218336,0.910035,0.487826,-0.286417,-0.921361,0.309457,-0.641643,-1.5389,0.47783,0.018963,1.30748,0.964145,0.741405
0.946878,2.40943,-0.232067,2.16115,1.20253,-4.03854,0.860395,0.227987,-1.18537,-1.59075,1.22767,-0.87149,0.740514,0.0659139,-1.81998,1.3998,1.88381,-1.21261,-0.401102,-2.1412,-0.585776,-1.41312,2.66414,0.385538
-0.212065,2.3056,-0.607826,0.48545,0.827692,-1.03122,0.475363,0.347747,0.979103,-0.319379,0.425027,0.318889,0.508309,0.250977,-1.62264,0.075844,0.709777,-0.195246,-0.724794,-1.27405,-0.978293,-0.846953,2.45263,1.11095
0.401766,-2.92415,1.30621,-0.54318,2.02213,-0.358656,0.33407,-0.199628,0.128981,-0.402464,-0.639066,-1.46804,-1.80574,-2.17105,0.696978,1.45176,-1.66093,0.0508318,0.588153,4.15218,-1.96822,0.279201,-1.36857,-1.23245
-2.67911,7.06988,-2.64757,-1.22606,-1.07248,2.79348,-0.996314,1.22972,3.62932,2.41049,-0.814666,3.08954,2.92534,3.07334,-2.30171,-4.4143,1.00807,0.37454,-3.40709,-2.56536,0.523526,1.49777,4.37829,3.95357
-0.0696614,0.990133,-0.484418,0.101024,0.265324,0.210636,0.778916,-0.265197,1.64551,-0.575196,0.792711,0.598913,-0.165104,0.337905,-1.52736,0.218645,0.501096,0.783577,0.475876,-2.12893,-0.600405,-1.8215,1.69593,0.754653
0.191246,4.24341,-0.439507,2.41971,1.34445,-4.70222,-0.542093,0.881658,-2.9145,-0.071661,0.269814,-1.15424,2.20004,0.241356,-0.900751,0.102799,1.80301,-2.77636,-2.98111,0.368654,-0.169868,1.83548,2.76917,0.664768
-0.554786,4.903,-1.73834,1.34395,-1.85155,-1.01286,-0.895687,0.642541,-1.38059,0.646439,0.440273,1.2889,3.0136,2.729,-0.879623,-1.93735,2.44454,-1.30585,-2.00516,-4.26737,2.40704,0.779104,2.28985,1.65951
1.54252,-5.74419,1.95885,0.0062675,0.455879,-0.368393,0.431425,-0.960615,-1.65977,-1.11053,0.0408139,-1.7553,-2.36876,-2.14495,2.10637,2.57837,-1.48192,0.417766,2.54544,2.70725,-0.367712,-0.641806,-3.826,-2.6928
0.757637,-3.91325,0.62344,-0.602894,-1.88094,2.04918,0.0370982,-0.891579,-0.682661,-0.227526,0.0899663,0.204101,-0.970979,0.0886037,1.97641,0.410424,-0.516919,1.03465,2.37532,-0.943719,1.75102,-0.706055,-3.45195,-1.51205
0.983609,-2.54489,0.437455,-0.381181,0.216526,0.994404,1.77027,-0.991573,2.34687,-1.91273,1.30089,0.359173,-1.93986,-0.57948,-1.1702,1.71314,-0.104847,2.0245,3.19472,-2.71125,-0.867568,-4.1413,0.0180689,-0.41758
0.224987,-0.753089,0.0682862,0.626708,-2.84708,0.161368,-1.5862,0.145264,-3.84555,1.11068,-0.497375,0.0312169,1.6263,1.31197,2.93457,-1.19319,0.691076,-1.2456,-0.462437,-0.469493,3.64394,2.62864,-3.06114,-1.11998
-0.351573,0.22086,0.0844164,-0.357734,0.541307,0.273295,-0.105645,0.152961,0.565822,0.254241,-0.363847,0.0674902,-0.164847,-0.258707,-0.286917,-0.204617,-0.505726,0.0245687,-0.425786,1.13161,-0.780754,0.428024,0.240344,0.236359
-1.16234,-0.564441,-0.70188,1.28997,0.0777843,-0.39533,0.191002,0.184229,-2.48597,0.0533722,-1.69432,-0.370518,1.00062,-0.322579,0.288985,0.00781334,1.14101,-0.010684,-0.942375,1.94625,0.804237,1.04863,-1.10596,1.22503
-2.4501,-3.54341,-1.23175,-0.170559,-0.574188,3.3373,1.80488,-0.653665,0.889009,-0.58537,-2.56515,1.20723,-0.747781,-0.757553,-1.6197,-0.364296,0.817338,2.76842,1.37167,1.28494,0.519616,-2.17894,-2.54396,3.0759
1.26814,3.09721,0.49942,-0.829972,0.152119,-1.0166,-0.876676,0.380444,2.07636,0.432914,2.09128,0.235365,-0.104331,0.907753,-0.316684,-0.335187,-0.850798,-1.08748,-0.367229,-2.26764,-0.796149,0.125273,2.63221,-1.32017
-0.466236,3.38037,-0.778108,2.00756,0.351871,-3.35839,-0.886714,1.01509,-3.52647,0.648702,-0.784583,-0.681594,2.4705,0.602311,-0.0509684,-0.68335,1.85133,-2.461,-3.14198,1.0106,0.9598,2.76125,1.20318,1.07703
0.377294,-4.87119,0.88708,-1.04677,-0.570303,1.95968,1.04099,-1.06542,1.24472,-0.788713,-0.249156,0.0658612,-2.36334,-1.17227,0.168129,0.866039,-1.18784,1.51061,2.71182,0.780764,0.0145605,-2.16872,-3.12673,-0.575439
-1.6339,-0.057331,-1.18823,-0.322594,1.16688,3.75,0.87242,-0.144594,0.672208,0.168803,-1.25655,0.781732,0.997896,0.48671,1.02579,0.186154,0.767621,3.26432,0.248598,0.0226671,-0.655441,-0.0835075,1.02419,0.920388
0.847625,1.53546,0.46336,-0.802546,-2.43211,-3.04765,-0.431771,-0.110951,3.14018,-0.430457,1.68999,1.10092,-1.82734,0.186985,-4.6563,-1.72383,-0.851977,-3.2006,0.023354,-2.28653,0.726681,-2.6596,0.0473591,1.43395
1.33233,-1.30261,1.12531,-0.0246312,-1.29892,-2.77284,-0.563078,-0.266543,-0.475454,-0.456678,0.837596,-0.564505,-1.42202,-0.709027,-1.07286,0.00967001,-0.755563,-2.50892,0.444135,0.401232,0.732828,-0.647876,-1.90153,-0.742634
1.90341,-2.1803,1.7652,0.744113,-0.344869,-3.11486,-0.949013,-0.109116,-3.26748,-0.32652,0.58578,-1.92496,-0.934094,-1.14717,1.7672,1.34538,-0.795424,-2.42537,0.454041,2.02711,0.715026,1.3299,-2.63857,-2.57756
-0.753519,6.79092,-1.41696,0.938435,0.184813,-2.4758,-0.874569,1.26085,0.0731552,1.04022,0.393896,0.6864,2.57112,1.70394,-1.924,-1.85129,1.63937,-2.17091,-3.50045,-1.81197,0.13506,1.46952,4.2058,2.01792
0.402288,4.23238,-0.296047,1.34481,1.787,-1.70847,-1.30572,1.07562,-3.26691,1.10506,0.395553,-1.14172,2.90536,1.08089,2.89773,0.497076,1.12324,-1.01001,-2.6827,0.297677,-0.475372,3.99912,3.17519,-1.64424
-1.77455,6.13616,-2.18544,-1.37106,0.587124,3.13057,0.474377,0.684345,5.46662,0.81442,0.681647,2.80196,1.64849,2.41546,-2.71289,-2.25774,0.798118,2.1419,-1.33584,-4.42592,-1.4438,-1.25272,6.04174,2.84299
-0.668239,-1.23598,-0.390318,-1.66173,-0.229407,3.40638,1.09572,-0.541126,3.82072,-0.29117,0.173782,1.41995,-1.33947,0.126279,-1.12663,-0.258747,-0.755394,2.48861,1.73163,-1.61931,-0.65474,-2.54738,0.264248,0.891606
0.492454,6.70959,-0.506142,2.1994,-0.31894,-6.79197,-2.13334,1.57288,-3.3745,0.955287,0.87252,-0.944967,2.77943,1.24203,-1.61116,-1.60727,1.58642,-5.50706,-4.45101,-0.309379,1.17899,3.23775,2.6932,0.759271
0.646201,0.0710939,0.324075,1.39892,2.20234,-0.289945,-0.826615,0.383333,-4.8399,0.71075,-0.447479,-2.12579,2.05038,-0.0289222,5.19765,1.86859,0.627398,0.560444,-1.04278,2.33205,-0.533473,3.92949,0.362771,-3.13791
-0.241998,-1.97603,0.0192339,-0.313515,0.796393,2.43208,0.553767,-0.263379,-0.270954,-0.125539,-0.677342,-0.207509,-0.104907,-0.38181,1.71367,0.917482,-0.256028,2.18601,1.05888,0.756913,-0.448006,0.121319,-0.761918,-0.749432
0.255215,-0.808265,0.208512,-0.0305643,2.69987,3.23338,-0.108537,0.0892813,-1.87354,0.575345,-0.126297,-1.14728,1.41803,0.205805,5.44171,2.19762,-0.0554473,3.2543,0.555948,0.991528,-1.53551,2.49903,1.15297,-3.17071
-0.926329,-3.35075,-0.136592,0.475301,-1.73947,-0.621121,0.856665,-0.702986,-0.487791,-0.847288,-1.61849,0.234689,-1.44949,-1.23162,-2.54534,-0.546946,0.414858,-0.703562,0.694437,1.64166,1.48695,-1.85699,-3.81389,2.40421
-0.402878,6.29946,-1.19234,2.73542,2.24601,-3.09463,-1.7033,1.63922,-5.38528,1.47548,-0.561349,-1.49969,4.92279,1.51999,3.08332,0.11014,2.52757,-1.64837,-4.6516,1.04541,0.0181741,5.73382,4.06638,-0.618857
-1.28445,1.33659,-1.11899,-0.276974,-0.132173,1.29409,0.670551,0.13098,1.83332,0.0945399,-0.415047,1.18365,0.462379,0.656863,-1.77109,-1.10601,0.678798,0.825036,-0.353416,-1.0093,-0.0920235,-0.979197,1.24103,2.06957
-0.695019,-1.48687,-0.250078,1.15915,-0.846139,-1.39149,0.281115,-0.0919918,-1.90126,-0.418801,-1.42993,-0.339141,-0.00748754,-0.792582,-1.23291,-0.246252,0.860226,-1.21085,-0.454374,1.669,1.26477,-0.167709,-2.54446,1.54968
1.14903,-6.23779,1.63035,-2.5449,-0.236685,4.34714,1.30368,-1.47575,3.54406,-0.94882,0.884132,0.30449,-3.73737,-1.36238,1.36012,1.65537,-2.66314,3.36003,4.71464,-0.519312,-1.00698,-3.41431,-2.88401,-2.28781
1.19422,3.74583,0.244269,-0.239558,0.309839,-1.76489,-1.13355,0.627711,0.815272,0.644778,1.96077,-0.0642987,0.665981,0.973329,0.135005,-0.305153,-0.438086,-1.57753,-1.10643,-1.96778,-0.503736,0.990612,2.95601,-1.25795
1.65718,-3.01294,1.5321,-1.50082,-0.439979,0.859944,0.131631,-0.78067,1.92367,-0.604356,1.46715,-0.126808,-2.49234,-0.769033,0.544316,0.914961,-2.05344,0.409256,2.50224,-0.524467,-0.499867,-1.68054,-1.53317,-2.20958
1.26456,-3.62645,1.3224,-1.4271,-1.67628,-0.117445,0.424392,-0.93256,2.56963,-0.871412,1.07631,0.439227,-3.33547,-1.04747,-1.88267,0.0369412,-1.87345,-0.561249,2.72373,-0.577178,0.295506,-3.07724,-2.85583,-0.490567
-1.31385,2.15777,-1.21338,0.396163,-0.339496,-0.218419,0.15865,0.346428,0.680677,0.220012,-0.691244,0.955259,0.98246,0.605094,-2.04689,-1.24721,0.95612,-0.299581,-1.31567,-0.620825,0.365697,-0.255925,1.24709,2.40559
-0.709521,-3.77506,0.0674753,-0.503861,-1.5894,0.747991,0.998271,-0.7523,1.20322,-0.904503,-1.05786,0.653434,-2.01213,-1.10298,-2.36317,-0.448213,-0.374301,0.394132,1.56526,0.833123,0.895207,-2.71567,-3.23314,1.97703
-1.14397,3.45044,-1.28062,0.293411,0.164871,0.111127,-0.0995083,0.597938,0.85609,0.462744,-0.289325,0.934138,1.58838,1.11605,-1.44667,-1.24067,1.08986,0.00658357,-1.72182,-1.20986,-0.130645,0.387704,2.52414,2.00907
0.106604,1.26689,0.0906696,2.46961,-1.13968,-5.84829,-1.12979,0.651636,-4.46182,-0.000316499,-0.755021,-1.33606,1.05906,-0.532991,-1.45276,-0.721821,1.31178,-4.51752,-2.56227,2.17727,2.03914,1.84247,-1.7173,1.10954
1.3466,-6.50095,1.86232,-1.30478,-0.121294,2.45857,0.70159,-1.20309,0.371702,-0.930654,0.252878,-0.80772,-2.85701,-1.68343,2.34862,2.17611,-2.16115,2.05317,3.67752,1.22205,-0.331319,-1.59842,-3.77984,-2.88073
1.41668,0.651372,0.869646,-1.06369,-0.427168,-0.640157,-0.462406,-0.110703,2.05156,-0.0730015,1.93495,0.169822,-1.14298,0.108893,-0.430807,-0.0527952,-1.31816,-0.876986,0.802751,-1.72513,-0.506131,-0.887109,0.793531,-1.44651
2.17885,-6.18429,2.32582,-0.649069,0.866656,1.50541,0.120288,-1.07567,-1.89782,-0.665826,0.611873,-1.99557,-2.08309,-1.77616,4.72866,3.07819,-2.05011,1.56639,3.22553,2.18336,-0.665852,0.31566,-3.65711,-4.73852
1.20217,-1.72974,1.21565,0.674499,-0.75792,-3.03834,-0.643093,-0.145593,-2.27452,-0.420152,0.305683,-1.32931,-0.716653,-0.863564,0.339945,0.656453,-0.450241,-2.39885,0.106101,1.47205,0.854145,0.593074,-2.48875,-1.29169
0.554879,2.10099,0.0763305,1.0005,-1.17617,-4.61179,-1.02481,0.453864,-1.47384,0.0985289,0.515975,-0.395763,0.227876,0.0536936,-2.11419,-0.932765,0.45758,-3.82054,-1.76105,0.0814994,1.21725,0.737137,-0.113503,0.8449
-0.796993,-5.17985,0.143903,-1.08108,-1.87832,1.98237,1.5156,-1.24096,2.51199,-1.16649,-1.01062,1.13009,-2.9258,-1.34314,-2.75669,-0.19867,-0.800517,1.18936,2.68345,0.489623,0.774652,-3.79573,-3.94032,1.88054
-0.0127471,5.90373,-0.75393,1.66305,0.654764,-3.69865,-1.54353,1.34414,-2.57428,0.95296,0.431036,-0.638356,2.92852,1.42253,-0.00447245,-0.970616,1.55619,-2.88418,-3.61152,-0.501262,0.216381,3.12827,3.38734,0.283375
-0.1092,-0.567005,-0.147431,0.0669537,4.10784,5.28727,0.0563925,0.177186,-2.59643,0.867171,-0.580662,-1.21103,2.59252,0.547038,7.82039,2.91637,0.13941,5.1826,0.328227,1.30737,-2.31281,3.73018,2.34304,-4.14332
0.959212,-6.19112,1.57778,0.133852,-1.62754,-1.52349,0.437273,-1.10451,-1.65266,-1.14952,-0.553285,-1.16895,-2.81748,-2.14008,-0.278711,1.05341,-1.00483,-1.20288,2.36986,2.55915,1.40994,-1.56432,-5.65934,-0.701372
0.015663,-0.566881,0.0671868,-0.265544,-0.737581,-0.465032,0.180765,-0.170868,0.71624,-0.163736,0.126192,0.302948,-0.739682,-0.208303,-1.32592,-0.259939,-0.225377,-0.604252,0.295251,-0.126591,0.389647,-0.911759,-0.651892,0.515683
-1.08849,3.40324,-1.32364,0.453996,1.67903,1.57039,-0.0913018,0.748807,-0.484002,0.854513,-0.433107,0.329939,2.55298,1.19884,1.50293,-0.155951,1.25412,1.62117,-1.75331,-0.533676,-0.836983,1.97346,3.43631,0.274122
2.33683,-6.48949,2.53854,0.0153692,0.60586,-0.206753,-0.276439,-1.01775,-3.6322,-0.722378,0.289476,-2.67949,-1.94754,-2.10201,4.93048,3.17349,-1.79215,0.282892,2.70842,3.37627,0.0583273,1.02343,-4.61491,-4.96579
0.183254,-1.35785,0.366426,1.22102,1.39835,-0.0353522,-0.309443,0.127098,-4.00183,0.158026,-0.898945,-1.5794,1.203,-0.531853,3.7565,1.62028,0.465635,0.576689,-0.391265,2.52864,-0.113642,2.56645,-1.08318,-1.97091
1.82092,-4.29584,1.73484,-1.57516,0.187619,1.81055,0.368261,-0.839388,1.23405,-0.573477,1.19018,-0.528325,-2.3812,-0.991964,2.16519,1.80125,-2.18494,1.43694,3.14461,0.160403,-0.834169,-1.23936,-1.98321,-3.14026
-1.04205,4.88397,-1.48958,0.476663,0.59641,-0.266553,-0.395104,0.918483,0.368944,0.823721,0.0123919,0.745278,2.34545,1.51349,-0.808679,-1.30376,1.35314,-0.211274,-2.4076,-1.38478,-0.24709,1.2258,3.67135,1.58854
-0.298355,-0.414041,-0.0164746,0.703973,0.0301335,-0.870043,-0.136076,0.138175,-1.66666,0.0368563,-0.611223,-0.584441,0.457402,-0.295186,0.446633,0.198304,0.398113,-0.499059,-0.363316,1.00698,0.453482,0.659177,-0.735381,0.0698122
2.34764,-2.27948,2.11228,-0.154069,-1.12971,-3.11634,-0.774298,-0.416235,-0.890485,-0.548321,1.48832,-1.19339,-2.04546,-1.0921,0.101315,0.790472,-1.53379,-2.77025,1.28744,0.604796,0.67408,-0.375754,-2.65148,-2.38058
-0.0983996,2.43907,-0.263827,1.54552,0.401489,-2.65727,-0.895556,0.735154,-3.13439,0.662124,-0.355292,-0.998307,1.78744,0.327833,0.642282,-0.14667,1.19782,-1.90455,-2.28802,0.978557,0.614813,2.46178,0.80425,0.0960904
1.26091,-5.43959,1.70348,-0.698857,-1.18079,-0.272725,0.268132,-1.07695,0.0548889,-1.102,0.307504,-0.78874,-3.0215,-1.71314,0.0426921,1.16747,-1.66273,-0.442943,2.74753,1.41623,0.653311,-1.8386,-4.39816,-1.39456
-0.815327,-1.85105,-0.351627,0.132217,0.533336,1.96127,0.702013,-0.224607,-0.625572,-0.0842095,-1.20876,-0.0415605,0.087523,-0.434556,1.04418,0.46866,0.32256,1.8006,0.697486,1.00124,-0.140715,-0.0509266,-0.856166,0.174031
1.44884,4.54782,0.607193,2.16723,-2.58979,-9.5027,-2.2104,0.923434,-2.98671,0.141449,1.25606,-1.08755,0.478543,0.237906,-4.06555,-2.01733,0.835081,-8.10912,-3.53537,0.181398,2.44576,1.39814,-0.199166,1.16019
0.137868,-0.55117,0.147345,-0.416765,-2.21985,-1.98073,0.308772,-0.370321,2.2979,-0.587329,0.448087,0.979874,-1.93876,-0.384523,-4.12317,-1.50404,-0.483305,-2.16614,0.541469,-1.0055,1.09957,-2.74557,-1.46592,2.07316
-0.238932,5.01955,-0.745079,0.808538,0.13891,-2.45537,-0.860088,1.01353,-0.247993,0.694657,0.570789,0.275037,1.94394,1.21272,-1.32081,-1.37896,1.05654,-2.21282,-2.61512,-1.23737,0.0654913,1.41543,3.04457,1.16817
-0.620236,0.872825,-0.587223,0.0063233,0.066145,0.441311,0.203256,0.129687,0.550133,0.239478,-0.15891,0.526052,0.380021,0.348946,-0.618632,-0.553845,0.377073,0.338831,-0.403805,-0.557312,-0.0165552,-0.142644,0.750862,0.878033
-0.16319,-0.995339,-0.108659,-1.21007,1.72492,4.46911,0.697595,-0.288517,1.51416,0.238753,0.0788987,0.285276,0.171759,0.219603,2.90029,1.19669,-0.657342,3.95217,1.53811,-0.51381,-1.70835,-0.0410442,1.33037,-1.59273
0.325682,-3.91168,0.867218,1.58265,-0.918934,-2.99567,-0.155646,-0.324226,-4.48922,-0.567393,-1.25504,-1.78597,-0.708847,-1.62092,0.518465,0.873424,0.344575,-2.11116,0.10187,3.64018,1.73564,0.816903,-4.71093,-0.345577
-1.40731,1.9644,-1.32226,-0.909224,0.478185,3.28303,0.916906,0.149101,3.22681,0.276176,-0.258651,1.7971,0.705088,1.15809,-1.12174,-0.983554,0.456788,2.48179,-0.0277368,-1.99468,-0.819072,-1.20496,2.56226,1.77589
-0.379555,-2.91037,0.243263,0.267014,-2.05952,-1.68091,0.50965,-0.560338,0.0459167,-0.902533,-0.91406,0.234824,-1.77147,-1.23899,-3.11456,-0.741141,-0.0259828,-1.68542,0.691944,1.04292,1.66053,-2.17655,-3.62085,2.0445
-0.982766,-1.1917,-0.613682,-1.35198,2.27264,6.25216,1.0618,-0.297678,1.8946,0.329042,-0.417131,0.679366,0.525738,0.5058,3.35623,1.30902,-0.329404,5.33433,1.69475,-0.583835,-2.02257,-0.127527,1.63956,-1.1616
0.879151,-1.66514,0.863883,-2.00442,-2.9591,-1.02259,0.597089,-0.883003,5.18901,-0.945639,1.45937,1.60136,-3.75886,-0.693056,-5.3058,-1.5127,-1.86595,-1.84694,2.15292,-2.34466,0.813639,-4.82454,-1.98257,1.64533
0.0275205,-4.85428,0.578021,-1.13715,1.24941,4.79156,1.13043,-0.903581,0.447377,-0.376155,-0.636723,-0.27116,-1.20431,-0.934554,3.31502,2.05238,-0.983933,4.20908,2.88854,1.06681,-1.208,-0.646401,-1.75907,-2.00129
-0.847217,1.78765,-0.804501,-0.98964,-0.431961,1.26642,0.50292,-0.00374342,3.39323,0.0890987,0.354888,1.72724,-0.152921,0.729411,-2.73948,-1.38307,0.0206778,0.670504,-0.0286471,-2.14314,-0.243833,-1.91453,1.73584,2.16134
0.424213,0.806302,0.224667,0.175018,-2.00379,-3.45801,-0.382362,-0.0557138,0.588945,-0.33188,0.533791,0.336574,-0.954291,-0.213695,-3.51367,-1.31212,-0.0920056,-3.26561,-0.600854,-0.496008,1.29084,-1.30238,-0.929503,1.58977
2.72086,0.512879,1.80919,1.64789,-0.406256,-6.3781,-2.04198,0.304919,-4.94899,0.0510092,1.4,-2.71871,0.186711,-0.607984,1.68703,0.903039,-0.361119,-4.97145,-1.42803,1.79931,1.05232,3.01867,-1.49913,-3.15343
1.20033,-5.19358,1.52626,-2.18866,0.595686,4.11708,0.80251,-1.17638,2.32746,-0.605556,0.904898,-0.139745,-2.8399,-1.02069,2.58581,2.00523,-2.28779,3.31311,3.89119,-0.157424,-1.36508,-2.03769,-1.89171,-3.15006
-1.3389,1.14606,-1.06412,1.79631,-0.0779432,-1.67613,-0.0640754,0.453625,-2.77802,0.211897,-1.69571,-0.273733,1.67228,-0.0224394,-0.903891,-0.705408,1.80049,-1.16208,-2.04759,1.63901,1.15369,1.33939,-0.354532,2.2039
0.91758,1.11003,0.452034,-1.11534,-1.10926,-0.800511,-0.229139,-0.0732519,2.97377,-0.122916,1.64074,0.709289,-1.33636,0.229513,-2.13096,-0.795955,-0.995555,-1.19772,0.528717,-2.22913,-0.16562,-1.67235,0.84043,0.0635023
-0.687637,-6.14277,0.461331,-0.316107,-0.29622,2.93232,1.36806,-1.0456,-0.383821,-0.909354,-1.60151,-0.235213,-1.82853,-1.548,0.971733,1.28378,-0.551643,2.39223,2.68852,2.19331,0.346363,-1.61806,-4.18901,-0.0832158
-2.11127,1.00534,-1.62275,-0.434199,-0.313296,2.49189,1.08845,-0.000565018,2.43634,0.11693,-1.28522,1.79692,0.487637,0.55737,-2.55577,-1.40408,0.983189,1.76152,-0.269467,-1.06808,-0.106308,-1.57526,1.10818,3.23925
-0.166529,2.72868,-0.475091,0.900515,0.951327,-0.792694,-0.583768,0.624379,-1.71441,0.622527,-0.0884184,-0.426578,1.82065,0.624018,1.22992,-0.0307502,0.740987,-0.422556,-1.68516,0.0723779,-0.22954,2.13078,1.99987,-0.312791
0.94787,2.80224,0.287697,-0.216093,0.66595,-0.802547,-0.798701,0.498232,0.233832,0.451311,1.40536,-0.291758,0.749298,0.783934,1.0368,0.109924,-0.441352,-0.639792,-0.754511,-1.15867,-0.635247,1.2218,2.43076,-1.63693
0.402316,-0.645222,0.558255,2.52627,-0.380266,-4.9173,-1.00226,0.4172,-5.90799,-0.0268467,-1.08773,-2.16944,0.969997,-0.924616,0.799936,0.490448,1.15492,-3.5395,-1.81006,3.43353,1.73469,2.63391,-2.72253,-0.346976
-1.35978,2.25537,-1.16482,1.35206,-0.812358,-2.27182,-0.151702,0.480908,-1.16892,0.118872,-1.15788,0.352776,1.17798,0.330355,-2.64677,-1.49339,1.61378,-1.859,-2.1345,0.538081,1.20057,0.417823,0.14696,2.9003
-0.731162,2.96915,-1.04865,0.855309,-0.0478761,-1.08333,-0.301312,0.561316,-0.362584,0.441183,-0.390807,0.423149,1.39408,0.752356,-1.08886,-0.97576,1.11193,-0.926512,-1.88848,-0.380012,0.190634,0.780765,1.71907,1.5834
-0.053399,0.383066,-0.0720406,-0.460569,-0.271415,0.271332,0.0867749,-0.0473573,1.56504,-0.0265214,0.232663,0.562903,-0.357992,0.173827,-1.05011,-0.473962,-0.216041,0.0710938,0.245249,-0.848798,-0.191652,-0.869147,0.386457,0.4464
1.3165,-4.75616,1.49738,-3.4431,-0.302149,5.00376,1.30459,-1.46864,5.67184,-0.809683,1.77118,1.06656,-3.86405,-0.690898,0.49924,1.27046,-3.10889,3.65755,4.75336,-2.1118,-1.61928,-4.0775,-1.29706,-2.18033
1.05478,-3.7312,1.32813,-0.150257,-1.19979,-1.37289,0.0850296,-0.856032,-0.315173,-0.856726,0.256413,-0.558674,-2.27975,-1.30699,-0.637013,0.498842,-1.0442,-1.3743,1.65987,1.14291,0.935252,-1.39853,-3.40741,-0.741847
0.340133,-0.624551,0.509438,1.46907,0.0399778,-2.46763,-0.674632,0.233063,-3.98474,-0.0052928,-0.642704,-1.48556,0.682557,-0.606494,1.28188,0.685769,0.507796,-1.71624,-1.0682,2.18306,0.843231,1.90263,-1.65413,-0.736374
-0.122896,-1.71709,0.212759,-0.6108,-1.10977,0.198307,0.619173,-0.479922,1.64985,-0.518426,-0.0646908,0.688432,-1.48828,-0.508274,-2.02312,-0.406319,-0.437704,-0.157607,1.09061,-0.155679,0.398506,-1.959,-1.61981,1.12231
0.103202,1.51648,-0.00962888,1.08917,0.590474,-1.7318,-0.818445,0.507733,-2.58958,0.376164,-0.0661153,-0.858318,1.41702,0.169563,1.2595,0.16281,0.629431,-1.17842,-1.41245,0.893952,0.209996,2.1241,0.660006,-0.648633
-0.0246065,3.09378,-0.531471,0.366971,0.281618,-1.00065,-0.561423,0.598997,-0.0201568,0.439761,0.479621,0.179634,1.21304,0.818625,-0.397429,-0.755142,0.544657,-0.810756,-1.52732,-0.991607,-0.122744,0.841032,2.1794,0.425579
