ch00,ch01,ch02,ch03,ch04,ch05,ch06,ch07,ch08,ch09,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23
0.509733,2.44088,0.0259158,0.582533,-0.0942612,-2.38416,-0.843917,0.505027,-0.819639,0.425259,0.656704,-0.24586,0.769169,0.430187,-0.497822,-0.530287,0.303955,-2.02606,-1.32457,-0.33432,0.238241,1.21535,1.12094,-0.113885
-0.818881,3.44341,-0.99832,2.04372,-0.469043,-3.98096,-0.739256,0.914157,-2.84308,0.479908,-0.835014,-0.364981,2.05907,0.490007,-1.69421,-1.36741,1.76826,-3.09917,-3.1905,0.81259,1.37322,1.94257,0.719396,2.07064
-0.717318,-5.33103,0.328326,-0.520745,-0.212958,3.02642,1.31737,-1.02623,0.370815,-0.850798,-1.37391,0.149623,-1.70999,-1.33646,0.55534,1.02991,-0.491976,2.55479,2.49929,1.62835,0.184289,-1.84542,-3.45322,0.247468
1.19955,-2.37177,1.10743,-0.00927634,-0.107285,-0.732155,-0.196396,-0.322464,-1.28526,-0.373334,0.342014,-1.08073,-1.06455,-0.844295,1.41371,1.09058,-0.851201,-0.558939,0.995649,1.10121,0.118283,0.298069,-1.95906,-1.93515
0.323441,-0.977042,0.313338,-0.922311,-0.421849,0.656573,0.259717,-0.421722,1.72665,-0.300858,0.488133,0.51623,-1.17731,-0.13861,-0.721527,-0.0979974,-0.626303,0.472503,1.08819,-0.70481,-0.10273,-1.31953,-0.50587,-0.0600045
-0.797624,-3.20717,0.0879223,0.826426,-2.42336,-2.4417,0.534041,-0.54984,-0.87332,-0.899135,-1.53153,0.145693,-1.59509,-1.34998,-3.70639,-1.02036,0.377844,-2.26876,0.388286,1.89939,2.16659,-2.05955,-4.34671,2.85084
0.782202,-7.77919,1.72865,-2.71059,-2.02186,3.12201,1.65575,-1.8366,4.67163,-1.61894,0.47959,0.992971,-5.2603,-1.91308,-2.01188,0.694787,-2.82046,1.95519,5.21654,-0.286128,0.0583624,-5.51129,-5.03424,-0.295781
0.04686,-1.33654,0.246756,0.572973,-0.109481,-0.8258,-0.104442,-0.140217,-1.6037,-0.229011,-0.568868,-0.643363,-0.0700567,-0.544376,0.478233,0.420022,0.112198,-0.447174,0.0298805,1.37777,0.594541,0.393471,-1.67525,-0.151757
0.238448,-9.14548,1.2861,-2.7059,0.567099,7.6009,2.27461,-1.92684,3.12085,-1.32673,-0.459711,0.382503,-3.79863,-1.82105,3.03598,2.58733,-2.41178,6.17275,5.9018,0.873298,-1.40999,-3.43147,-4.10322,-2.38987
-0.340527,1.38766,-0.353514,-0.194247,-1.05264,-0.953938,-0.013542,0.0879506,1.62494,-0.0149989,0.298833,0.871249,-0.350658,0.323251,-2.64708,-1.25096,0.131051,-1.13162,-0.429545,-1.03462,0.436989,-1.14913,0.534858,1.75356
-1.80506,1.49536,-1.4681,0.554678,-0.595041,-0.093212,0.577869,0.249596,0.397807,0.148019,-1.3458,1.05937,0.808517,0.491272,-2.68067,-1.599,1.38967,-0.125187,-1.27583,-0.155591,0.735612,-0.645693,0.42058,3.36282
-0.584987,-0.429612,-0.26812,2.16049,0.00149088,-2.61426,-0.425978,0.365113,-4.66173,0.127565,-1.76781,-1.35956,1.35046,-0.563817,0.609427,0.193351,1.54878,-1.77446,-1.66442,2.85776,1.2836,2.19071,-1.81874,0.761383
0.37397,-1.38778,0.403097,-2.79926,0.682455,5.12168,0.960048,-0.713336,5.17624,-0.229999,1.36928,1.33105,-1.71052,0.335958,0.769763,0.724585,-1.85278,3.92649,2.8002,-2.71822,-1.94952,-2.49563,1.30465,-1.44724
-1.07318,5.41306,-1.65953,-0.343688,1.75661,2.36081,-0.0875286,0.884452,1.94122,1.1016,0.410901,1.1611,2.60505,1.99434,0.633608,-0.887337,0.861515,2.04376,-1.83599,-2.47416,-1.55497,1.28838,5.43877,0.745586
0.620766,-3.49675,0.880969,-0.198794,0.0472362,1.03033,0.240404,-0.593917,-0.60299,-0.51818,-0.105832,-0.571934,-1.28729,-0.96443,1.49686,1.21942,-0.833882,0.890561,1.70625,1.19893,-0.0801609,-0.336073,-2.31375,-1.4596
-0.00562913,-2.96583,0.322077,-1.93258,-0.305705,3.59579,1.14581,-0.776371,3.71548,-0.543061,0.316869,1.23869,-2.21642,-0.48077,-0.67742,0.202955,-1.37225,2.65025,2.68499,-1.27986,-0.770573,-2.92895,-0.89518,-0.0204537
0.51136,-2.83845,0.748321,-1.31796,-1.0982,1.11073,0.665679,-0.817054,2.75297,-0.727016,0.642735,0.69006,-2.45014,-0.759724,-1.48255,0.0555524,-1.31356,0.441837,2.29123,-0.720066,0.0512306,-2.78462,-1.74539,0.0472356
-0.0562967,-2.20224,0.222076,-1.24435,0.0948358,2.74425,0.683303,-0.484325,1.89405,-0.338366,0.0582739,0.578119,-1.2606,-0.291068,0.427507,0.570696,-0.816478,2.17023,1.86286,-0.468372,-0.607742,-1.49659,-0.632957,-0.431487
3.39567,-0.872448,2.49388,0.900159,-0.28646,-5.21839,-1.90795,0.0657573,-3.92783,-0.00385556,1.99548,-2.76654,-0.636188,-0.922285,2.70957,1.54141,-1.39173,-4.05731,-0.185216,1.45851,0.578213,2.40632,-1.75979,-4.3979
-1.26657,3.07378,-1.30205,0.570109,0.118623,-0.0845209,0.00122095,0.632373,0.242215,0.499804,-0.558143,0.7039,1.59811,0.951787,-1.37822,-1.26335,1.31258,-0.0384814,-1.70973,-0.731321,0.153409,0.421697,2.07866,2.14366
1.05779,-6.03521,1.56946,-2.76518,-1.41274,3.21691,1.31889,-1.60122,4.75141,-1.22409,1.06953,0.93202,-4.412,-1.4203,-1.12116,0.751575,-2.8128,2.05896,4.67926,-0.990972,-0.529602,-4.76131,-3.32724,-1.05755
-1.20067,-1.70299,-0.642639,-0.237947,0.902886,3.54149,1.06433,-0.290429,0.399926,-0.120504,-1.18917,0.434748,0.283464,-0.12464,1.24893,0.435063,0.380179,3.07547,0.897152,0.546322,-0.625298,-0.401531,-0.158929,0.485376
0.394606,2.71825,-0.128953,0.770386,-0.395765,-2.97732,-0.958122,0.593409,-1.03985,0.343991,0.42256,-0.281893,0.943564,0.440705,-0.950047,-0.802553,0.474005,-2.40922,-1.76327,-0.310298,0.47197,1.17277,1.23376,0.270197
2.04598,0.458822,1.35509,-0.138473,-1.56092,-4.23176,-1.123,-0.0805093,0.232969,-0.203016,1.91924,-0.647219,-1.55681,-0.219531,-1.76479,-0.383921,-1.1826,-3.96688,-0.016359,-0.737379,0.702726,-0.640289,-0.877484,-0.938244
-1.07382,3.08709,-1.35201,-0.566271,-0.178242,1.06496,0.238979,0.312725,2.84234,0.468309,0.0507695,1.52947,0.716666,1.11964,-2.26801,-1.49663,0.563623,0.625429,-0.952873,-2.2167,-0.466313,-1.00028,2.76177,2.13464
0.388983,-6.06326,1.15937,-0.808239,-1.50463,0.735801,1.02874,-1.24366,0.81172,-1.16387,-0.495754,-0.121093,-3.22887,-1.75656,-0.984768,0.79267,-1.46262,0.426106,2.96138,1.35354,0.793667,-2.92098,-4.72295,-0.0309254
-0.780884,0.242633,-0.399922,2.91358,0.62383,-3.08625,-0.68662,0.711596,-6.5772,0.293822,-2.14543,-1.8953,2.529,-0.40999,2.03678,0.588252,2.11672,-1.81977,-2.54316,3.76753,1.35311,3.66617,-1.46548,0.341105
0.288428,-2.27845,0.225764,-3.23435,0.914923,6.70348,1.38026,-0.877765,5.83885,-0.284212,1.33417,1.53624,-1.96739,0.123049,1.31328,0.933399,-2.10774,5.19841,3.57871,-2.73837,-2.31967,-2.97391,1.36039,-1.65439
-0.513053,-0.324276,-0.194227,0.899847,0.618554,-0.0833785,-0.0522596,0.140605,-2.08393,0.120196,-0.943202,-0.546642,0.894688,-0.185052,1.17696,0.385777,0.818398,0.224897,-0.706085,1.26639,0.251211,1.21174,-0.377997,0.0235993
0.0578245,3.60448,-0.295973,1.82171,-0.00167207,-4.04092,-1.16038,0.891856,-3.05668,0.602522,-0.014195,-0.939305,2.10886,0.538028,-0.184365,-0.694822,1.31941,-3.06002,-2.82566,0.654448,0.813581,2.61313,1.29475,0.503347
0.122018,6.05292,-0.747191,1.69971,-0.612217,-5.34421,-1.60751,1.25747,-1.78101,0.766234,0.713744,-0.288376,2.17114,1.15339,-2.35252,-1.7506,1.40776,-4.38475,-3.7685,-0.847652,1.02417,2.12714,2.63502,1.50507
-1.02094,1.22853,-0.870494,0.727359,-0.474535,-0.993885,0.0818382,0.30854,-0.291091,0.0727804,-0.858898,0.400485,0.68535,0.178628,-1.80059,-0.988986,1.12798,-0.756705,-1.20415,0.146869,0.755079,-0.109737,0.206641,2.14329
-2.14878,6.03977,-2.51365,-0.731866,2.14876,4.60791,0.602182,0.81908,3.44844,1.29496,-0.0858122,2.08276,3.03014,2.53328,0.335072,-1.22206,1.32966,3.91934,-1.71131,-3.30457,-2.12519,0.636826,6.63215,1.82738
1.87095,-2.31426,1.75357,-0.232449,1.07809,0.188211,-0.634067,-0.189478,-1.74426,0.0199856,0.993978,-1.58689,-0.678672,-0.618788,3.94519,2.07196,-1.25656,0.419818,1.31507,1.09834,-0.676546,1.35615,-1.01556,-4.00229
-0.490016,-1.92377,-0.149143,-0.451407,-1.23367,0.187087,0.748067,-0.485848,1.29451,-0.566003,-0.555688,0.685643,-1.42226,-0.574509,-2.27428,-0.68456,-0.117273,0.0279637,0.953155,0.130813,0.615242,-2.01519,-1.84612,1.67853
-0.684208,3.59166,-0.884159,1.08884,-0.864295,-3.04192,-0.562879,0.667924,-0.592922,0.355658,-0.212094,0.431066,1.17447,0.624322,-2.80305,-1.6622,1.23171,-2.74734,-2.3832,-0.470539,0.99665,0.499765,1.3183,2.42847
0.620374,-1.1934,0.579287,0.909861,0.390009,-1.28717,-0.551142,0.0083345,-2.91089,0.0840526,-0.253705,-1.33148,0.336379,-0.559056,1.96018,1.03392,0.0453309,-0.761659,-0.179776,1.74839,0.385152,1.63033,-1.30253,-1.51789
-2.76906,1.27298,-2.1551,-1.13359,-0.153978,4.49317,1.60491,-0.0582468,4.68885,0.0941389,-1.2206,2.74572,0.2881,1.02676,-3.1337,-1.86441,0.970549,3.27353,0.200852,-2.06352,-0.556146,-2.69518,1.99033,4.20469
0.102981,-4.70081,0.635983,-1.28217,-0.16588,3.01095,1.05638,-0.896479,1.56793,-0.73087,-0.310122,0.1658,-2.25263,-1.03082,0.64243,0.980311,-1.26124,2.31908,2.80503,0.545487,-0.312894,-1.99346,-2.61378,-0.715987
0.909366,0.451255,0.579453,0.244769,0.619369,-0.716553,-0.559428,0.235465,-1.33359,0.233964,0.600421,-0.89172,0.434811,0.0732443,1.96515,0.77655,-0.221506,-0.460092,-0.262652,0.266935,-0.467267,1.33641,0.543881,-1.93539
2.10112,1.95988,1.14331,0.366031,-0.940127,-4.7613,-1.53504,0.431524,-0.877294,0.0772781,1.90707,-0.993164,-0.437916,0.0952761,-0.849993,-0.318943,-0.770528,-4.19307,-0.932429,-0.686294,0.625032,0.76713,0.311412,-1.46244
0.00904009,-3.94102,0.587992,0.00226745,-1.00405,-0.108702,0.58761,-0.7504,-0.607465,-0.732185,-0.823365,-0.228514,-1.72095,-1.26333,-0.692971,0.381171,-0.449074,-0.14302,1.55828,1.49109,0.931267,-1.36729,-3.54757,0.335285
1.25409,-3.56207,1.43594,0.94951,1.01727,-0.537272,-0.433768,-0.198984,-4.48951,-0.222195,-0.344124,-2.40199,-0.0335175,-1.22772,4.43874,2.25658,-0.403199,0.141102,0.795959,3.04546,0.0673999,2.30017,-2.657,-3.40609
-0.230412,5.12325,-0.797232,1.53082,0.541894,-3.05136,-1.13838,1.15164,-2.28818,0.791468,-0.0285538,-0.519977,2.81198,1.15983,0.050366,-0.873423,1.61105,-2.31216,-3.25374,-0.254287,0.406109,2.83618,2.98073,0.658494
0.296266,-0.74908,0.414819,1.07668,-0.217665,-2.00656,-0.379432,0.0410727,-2.52446,-0.0821268,-0.438138,-1.05628,0.165441,-0.59734,0.524107,0.352384,0.393719,-1.48188,-0.448698,1.69911,0.72945,1.08218,-1.48414,-0.30451
0.119033,-2.17386,0.318635,0.509469,-0.0641503,-0.495719,0.0734729,-0.277094,-1.74988,-0.223383,-0.686329,-0.718632,-0.368106,-0.745081,0.674634,0.565288,0.0865894,-0.204459,0.364388,1.53642,0.508118,0.278686,-1.89597,-0.329174
-0.775429,-2.09327,-0.339858,-2.02578,0.461858,5.18994,1.49954,-0.759763,4.34265,-0.331815,0.085201,1.59596,-1.35909,0.0756642,0.00497559,0.205163,-0.919821,3.92647,2.43669,-1.63659,-1.22463,-2.65048,0.392474,0.282403
-0.553601,-1.32597,-0.268989,-0.989792,0.109817,2.87029,0.919199,-0.386405,2.12934,-0.202896,-0.306256,0.892245,-0.765964,-0.0425995,-0.22198,0.100762,-0.296796,2.18342,1.29985,-0.629468,-0.612327,-1.46538,-0.0937952,0.514308
0.663749,-3.67049,1.17891,1.62945,-0.626464,-3.17154,-0.275636,-0.345544,-4.46451,-0.514771,-0.943694,-1.94292,-0.691693,-1.61953,1.07663,1.10025,0.196515,-2.28751,0.131381,3.50716,1.53129,1.1597,-4.36581,-0.924202
-0.625201,4.23011,-0.884088,1.19448,-1.04746,-3.68583,-0.754859,0.903464,-0.568056,0.287702,-0.137929,0.411285,1.3609,0.761263,-3.26071,-1.96919,1.33855,-3.11601,-2.77782,-0.755909,0.993261,0.618612,1.49426,2.71631
-0.0197443,-1.84556,0.0803538,-0.598272,0.750888,2.39067,0.478761,-0.396673,0.417326,-0.113872,-0.269266,-0.139962,-0.386714,-0.224458,1.59003,0.896317,-0.412976,2.04381,1.15254,0.215221,-0.640676,-0.264059,-0.385632,-0.92668
-3.21376,5.67221,-2.98675,1.63692,-1.11741,-2.09678,0.327067,1.14746,0.309659,0.609257,-1.97009,1.91154,2.60481,1.46373,-5.549,-3.45413,3.13667,-1.88307,-3.98122,-0.803301,1.44004,-0.0562941,2.59273,6.49892
-0.16194,-1.93242,0.110828,-1.15878,1.96373,5.022,0.734848,-0.404261,1.02462,0.13877,-0.125189,-0.000480852,-0.0299062,-0.0432331,3.67454,1.56601,-0.731703,4.35765,1.89368,-0.0371989,-1.69503,0.218842,0.767565,-2.00339
-0.559003,-0.205632,-0.390561,-1.18598,-1.34039,0.970059,0.758879,-0.310287,3.78805,-0.434419,0.307657,1.70401,-1.41908,0.139014,-3.46229,-1.29583,-0.400052,0.321989,0.951797,-1.79351,0.133269,-2.95759,-0.0641131,2.16382
-0.508326,3.24221,-0.780588,0.491759,-0.598312,-1.58227,-0.261324,0.512033,0.68108,0.360758,0.139099,0.681972,0.934215,0.770357,-2.3392,-1.53554,0.700258,-1.4784,-1.69728,-1.1443,0.336039,0.0769664,1.7442,1.86148
-1.54095,-2.05394,-0.78473,0.919926,1.03759,2.10154,0.729952,-0.0483334,-2.53909,-0.0746347,-2.29593,-0.441262,1.00894,-0.430478,1.93263,0.777698,1.14336,2.31129,-0.11041,2.31192,0.225015,1.18854,-1.36248,0.703604
1.24987,-0.527945,0.788993,-2.18254,1.37395,3.7699,0.14745,-0.4032,3.34207,0.141887,1.83288,0.279453,-0.927244,0.394001,2.56067,1.19137,-1.85379,3.04458,2.11808,-2.08295,-2.03042,-0.657441,2.00166,-3.06097
-0.325652,0.249395,-0.368432,-0.606889,-0.0159894,1.15211,0.307189,-0.152875,1.56057,0.00279093,0.153062,0.721966,-0.134922,0.236396,-0.62077,-0.331342,-0.193409,0.875895,0.341136,-0.846789,-0.346339,-0.906232,0.64514,0.424024
-0.255766,-1.63855,0.241157,2.00166,-2.68709,-5.73119,-0.343819,-0.084338,-3.32514,-0.742396,-1.41066,-0.825047,-0.731222,-1.35554,-3.88234,-1.05803,1.03444,-4.90671,-1.1647,2.58117,2.99173,-0.464658,-4.42156,2.82813
1.86628,-5.55636,2.06221,-1.73746,-0.316025,1.70907,0.39104,-1.18868,1.5114,-0.897644,1.14075,-0.557442,-3.20511,-1.49486,1.58185,1.80623,-2.571,1.22425,3.78033,0.304603,-0.489791,-1.999,-3.23123,-3.20407
1.35617,-1.64133,1.20233,-0.0242507,-2.21413,-3.57036,-0.411229,-0.445348,0.330956,-0.763531,0.910082,-0.32281,-2.27936,-0.881329,-2.62831,-0.399225,-1.03547,-3.43567,0.7478,0.142435,1.22806,-1.72683,-2.67247,0.0645821
0.264965,-1.83664,0.484601,0.862003,-0.476937,-1.68955,-0.086587,-0.177675,-2.16659,-0.351888,-0.686331,-0.829246,-0.41455,-0.851137,0.107055,0.365966,0.104483,-1.26146,0.0902545,1.74115,0.967671,0.326199,-2.2831,-0.20914
0.774985,0.0531975,0.44721,-1.25226,0.864101,2.1007,0.0519087,-0.0638356,1.94864,0.142715,1.12508,0.280385,-0.453106,0.334347,1.36098,0.568958,-1.0931,1.59188,1.14296,-1.43454,-1.23373,-0.396108,1.42073,-1.74874
-0.270679,3.33747,-0.654804,0.246842,0.974164,0.092694,-0.414146,0.641116,-0.0758458,0.631619,0.41437,0.199328,1.63484,0.994525,0.647826,-0.412631,0.497836,0.141004,-1.44538,-0.95286,-0.59898,1.36263,2.80163,-0.0666656
-1.85885,-0.117713,-1.45196,-1.52706,-0.141439,4.62325,1.57721,-0.320017,4.73446,-0.109675,-0.645714,2.34252,-0.573998,0.702279,-2.21451,-1.09568,-0.0523909,3.43016,1.22299,-2.05458,-0.832199,-2.95791,1.27422,2.67984
-0.118272,-2.29577,0.269478,0.437301,0.221378,0.294548,0.234871,-0.303575,-1.63338,-0.282256,-0.781221,-0.673546,-0.241563,-0.70641,1.18577,0.881696,0.0430198,0.449866,0.461628,1.57609,0.252054,0.262825,-1.7316,-0.623125
0.169105,0.629117,-0.0629893,-0.193131,0.607332,0.829566,-0.16384,0.0600107,0.344891,0.305645,0.348285,-0.0507642,0.361745,0.37026,0.938317,0.246228,-0.161456,0.770589,-0.0396404,-0.449563,-0.611363,0.434148,1.15935,-0.672278
1.06789,3.11188,0.387307,0.0257532,-0.161466,-2.75142,-1.0933,0.465832,0.155319,0.421276,1.59257,-0.210327,0.449321,0.613651,-0.637869,-0.529893,-0.341485,-2.48489,-1.20986,-1.40837,-0.0505615,0.776983,1.79146,-0.895235
-0.920524,0.142039,-0.65143,-0.738125,-0.459913,1.63879,0.753352,-0.253238,2.6573,-0.104853,-0.213124,1.30618,-0.551996,0.266205,-2.03206,-0.859116,-0.0541869,1.15389,0.53361,-1.21181,-0.15066,-1.81965,0.447569,1.7059
0.658994,5.22469,-0.262279,1.45666,1.52398,-2.52733,-1.74157,1.29765,-2.96544,1.19913,0.84859,-1.13946,3.08642,1.33365,2.42423,0.0698266,0.950534,-1.80044,-2.97104,-0.336972,-0.433172,3.91316,3.70697,-1.67342
0.865657,-3.46776,1.02198,-0.58516,0.417836,1.32137,0.234463,-0.566536,-0.438784,-0.384263,0.140901,-0.721343,-1.17496,-0.887497,2.14874,1.32419,-1.0172,1.24188,1.87339,1.09072,-0.346844,-0.242514,-1.9608,-1.98053
-1.27064,4.00674,-1.53334,1.70891,1.56522,-0.559089,-0.55513,1.09797,-2.85823,0.888985,-1.13205,-0.323412,3.3184,1.02793,1.34256,-0.24983,2.13102,0.0261492,-2.91892,0.619104,-0.0236065,3.1153,2.72532,0.84115
0.512823,-0.232796,0.287204,-2.43548,0.302498,3.68642,0.73378,-0.478331,5.1692,-0.0321496,1.57029,1.36819,-1.60153,0.448288,-0.262263,0.049989,-1.73986,2.64382,2.26951,-2.85385,-1.612,-2.43336,1.66394,-0.905655
-1.33534,-0.00911242,-1.01804,-0.436846,0.244649,2.44712,0.879436,-0.165267,1.48596,-0.0376623,-0.818755,0.993885,0.247136,0.271049,-0.551544,-0.418079,0.411468,2.01637,0.220146,-0.473018,-0.304112,-0.839015,0.677283,1.43575
-0.52678,1.33847,-0.623042,0.349248,0.958894,0.535244,-0.0894459,0.319977,-0.833889,0.346716,-0.315194,-0.0154076,1.35493,0.553378,1.07176,0.030276,0.572287,0.649864,-0.899385,0.0239119,-0.36823,1.24225,1.33591,-0.0611219
-3.29799,6.71174,-3.281,2.22497,1.07143,-0.546782,-0.0259534,1.53434,-1.94476,1.21676,-2.376,1.03863,4.6047,1.90346,-1.59358,-2.30308,3.62977,-0.163679,-4.65217,-0.106523,0.419804,2.52794,4.28267,4.58961
-0.735178,2.88268,-0.939951,1.22661,1.92424,0.427048,-0.460608,0.799309,-2.79085,0.819887,-0.764171,-0.626833,2.85861,0.795856,2.75323,0.354776,1.50578,0.816027,-2.12314,0.770039,-0.576574,3.21847,2.45735,-0.452
1.36115,-1.85257,1.25966,-0.0907053,0.629319,-0.198951,-0.474171,-0.214814,-1.63232,-0.0742818,0.52671,-1.27387,-0.476973,-0.607371,2.68889,1.53009,-0.801759,-0.00804613,0.847972,1.04715,-0.275898,0.98698,-1.13397,-2.74645
-2.06779,4.32724,-2.00036,1.21142,-0.339671,-1.35508,0.0401885,0.803034,-0.197808,0.525537,-1.19986,1.06061,2.13055,1.12294,-2.88802,-2.01068,2.07794,-1.21161,-2.86778,-0.486852,0.704058,0.543343,2.14024,3.76358
-1.29094,-1.39022,-0.62145,0.215922,-0.489534,0.814919,0.796337,-0.230246,0.015109,-0.339117,-1.40312,0.498854,-0.152325,-0.336615,-1.24861,-0.362325,0.648125,0.720606,0.174609,0.757361,0.610309,-1.00241,-1.32902,1.9739
1.40851,-1.28541,1.18652,-1.83071,-1.16661,0.277974,0.134901,-0.603024,3.63735,-0.49145,1.90302,0.710769,-2.68342,-0.362149,-1.4568,-0.0945513,-1.93171,-0.319723,2.14503,-1.94095,-0.371478,-2.66688,-0.501511,-0.983417
0.977699,0.702898,0.533119,0.89887,0.369942,-2.25167,-0.877098,0.366241,-2.65315,0.198981,0.419284,-1.27657,0.706306,-0.0132563,1.48054,0.583215,0.157107,-1.64765,-0.854397,0.972455,0.0873656,2.06722,0.0038522,-1.50176
0.0337928,-1.21034,0.264448,1.04155,-0.758055,-2.13611,-0.246192,0.024492,-2.26073,-0.306499,-0.724955,-0.703993,-0.196209,-0.663209,-0.461678,0.0672679,0.458846,-1.61652,-0.451657,1.70665,1.10626,0.441675,-2.06133,0.480961
1.35251,-0.197047,1.22036,2.78192,-1.15085,-7.47969,-1.70785,0.476638,-6.57325,-0.0635822,-0.399652,-2.702,0.610847,-1.15256,0.241334,0.349621,0.855907,-5.59003,-2.40995,3.41858,2.27496,2.92128,-3.15925,-0.897251
1.7994,-0.574964,1.14235,-1.23783,0.664822,0.923318,-0.346251,-0.279867,1.32046,0.0119479,1.90209,-0.399698,-1.04042,0.0304451,2.03796,1.18519,-1.70693,0.765961,1.61762,-1.17662,-1.16809,-0.177813,0.631755,-3.10263
-2.08113,2.08415,-1.78164,0.251289,1.39321,3.2538,0.698197,0.428869,0.480725,0.631347,-1.33609,0.893652,2.0684,0.89341,0.842312,-0.408849,1.44997,2.99772,-1.11797,-0.40838,-0.798967,0.862778,2.6609,1.52063
1.20275,1.64867,0.685374,0.523898,-1.5994,-4.4449,-0.939822,0.201012,-0.473274,-0.160074,1.15992,-0.404254,-0.525125,-0.0919577,-2.38414,-1.0089,-0.200217,-3.98479,-1.09899,-0.473859,1.05395,-0.0750794,-0.343421,0.324571
-0.035662,1.7236,-0.433369,-0.120218,0.942586,0.870171,-0.199103,0.166472,0.0444159,0.548932,0.292259,-0.0391396,1.01791,0.645392,1.36215,0.240678,0.130777,0.897275,-0.52747,-0.636769,-0.787481,1.03786,1.97169,-0.907266
0.37934,-0.0350215,0.231433,-0.0973311,0.319288,-0.0843684,-0.122876,-0.0224261,-0.341957,0.0872746,0.280618,-0.291153,0.0546168,-0.0405966,0.749488,0.330646,-0.281057,0.0170413,0.100567,0.040615,-0.159516,0.345945,0.0590851,-0.809154
1.14126,-4.03829,1.39733,0.256233,-1.09087,-1.97195,-0.135565,-0.719235,-1.46065,-0.789801,-0.053527,-1.02867,-1.86529,-1.45575,0.109907,0.861013,-0.874156,-1.6353,1.41134,1.918,1.0088,-0.659237,-3.96573,-1.09325
0.333655,3.41343,-0.267832,0.338599,-0.652102,-2.61917,-0.762211,0.550212,0.180557,0.325815,0.876582,0.255936,0.654499,0.783589,-1.79498,-1.12708,0.341381,-2.44725,-1.646,-1.27657,0.336311,0.463779,1.73024,0.774148
-0.471067,-0.89115,-0.154465,1.0855,-0.165813,-1.13483,0.0460868,0.0929601,-2.21883,-0.103465,-1.0086,-0.611218,0.366514,-0.509507,0.106167,0.149951,0.655642,-0.743737,-0.585483,1.55848,0.819394,0.740408,-1.44776,0.468691
-1.8727,4.57851,-2.12106,-1.10196,2.29344,5.40846,0.626432,0.629017,3.29248,1.08711,0.00307108,1.84176,2.53956,2.24804,1.24476,-0.594032,0.914406,4.47459,-0.92284,-2.91273,-2.24903,0.471695,5.86614,0.868748
1.81972,-1.46833,1.46535,-0.109445,0.238163,-1.19996,-0.79315,-0.185707,-1.43276,-0.182535,1.22388,-1.3669,-0.804744,-0.594875,2.41361,1.40284,-1.19742,-0.926013,0.961416,0.679277,-0.206365,0.93874,-1.06275,-3.15973
-0.356724,0.238973,-0.469568,0.211462,1.63264,2.06214,0.141516,0.217605,-1.08878,0.494074,-0.520687,-0.302417,1.23568,0.297407,2.76939,0.924249,0.461043,2.13051,-0.265819,0.462073,-0.895605,1.59642,1.20668,-1.1122
0.552789,-3.17808,0.811348,-1.31484,-0.872139,1.29936,0.574994,-0.763695,2.08686,-0.713569,0.347303,0.267817,-2.28122,-0.733677,-0.663601,0.426024,-1.3234,0.746476,2.18392,-0.284111,-0.122276,-2.26791,-2.0915,-0.380128
0.168949,1.59917,-0.113184,-0.662441,1.02537,1.56256,-0.229963,0.260388,0.991202,0.438725,0.844848,0.285194,0.7022,0.779611,1.44937,0.37107,-0.262656,1.40781,-0.0109723,-1.23849,-1.13523,0.632414,2.16014,-1.20464
-1.14414,0.306043,-0.700384,2.41984,0.963303,-1.53395,-0.423321,0.523203,-5.38238,0.403381,-2.01282,-1.47009,2.47169,-0.209879,2.10555,0.415012,1.94096,-0.516856,-2.1072,3.02009,0.779793,3.21981,-0.758707,0.445728
-1.98761,-0.447158,-1.22147,0.511516,-0.791811,0.632361,0.979301,-0.00706428,0.276779,-0.133864,-1.83421,0.940107,0.226645,-0.188569,-2.57036,-1.19622,1.22278,0.379534,-0.645564,0.676139,0.859882,-1.15494,-0.937382,3.41297
1.795,1.95581,1.01999,1.3026,-0.366831,-4.81247,-1.55072,0.600588,-2.9675,0.238611,1.10928,-1.57019,0.5709,0.0838352,0.437613,0.0417486,-0.0220816,-3.89695,-1.62101,0.607038,0.686333,2.21435,-0.0503314,-1.68762
-0.316757,1.81188,-0.465551,-0.0637552,0.44786,0.635437,-0.169081,0.302404,0.801624,0.349008,0.226904,0.456771,0.774735,0.619242,0.106265,-0.336635,0.076395,0.589229,-0.575914,-0.872307,-0.585748,0.378756,1.84238,0.10196
0.130153,4.20717,-0.334691,1.10619,-1.45713,-4.979,-1.08504,0.743129,-0.724941,0.309157,0.623049,0.0903055,0.779392,0.688796,-3.33333,-1.83197,0.903255,-4.42437,-2.59215,-0.793095,1.292,0.623048,1.11984,1.83309
-0.0400134,-1.23332,0.116274,0.233814,-0.133056,0.0872077,0.227371,-0.082555,-0.799825,-0.149234,-0.475362,-0.385399,-0.251894,-0.376553,0.409398,0.273172,0.132957,0.0020677,0.307043,0.835747,0.307086,0.0520389,-1.15261,-0.0858221
2.21226,-7.81027,2.71016,-0.148327,-1.44048,-1.7477,0.0209456,-1.31419,-2.18415,-1.46741,0.207124,-1.91722,-3.73322,-2.71802,1.16693,1.96959,-2.0238,-1.47793,3.29325,3.04844,1.30661,-1.36053,-6.83759,-2.76634
